Station,Year,Month,Day,date,station,year,month,Mean Wind Speed (km/h),Max Wind Speed (km/h),StationType,StationName,geometry
Pasir Panjang,2023,7,2,2023-07-02,S116,2023,7,13,35.9,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,7,3,2023-07-03,S116,2023,7,15.5,39.3,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,7,4,2023-07-04,S116,2023,7,13.7,40.7,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,7,5,2023-07-05,S116,2023,7,14.4,67,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,7,6,2023-07-06,S116,2023,7,15.6,37,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,7,7,2023-07-07,S116,2023,7,13.5,42.4,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,7,8,2023-07-08,S116,2023,7,13.3,38.9,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,7,9,2023-07-09,S116,2023,7,15.8,50,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,7,10,2023-07-10,S116,2023,7,15.7,47.6,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,7,11,2023-07-11,S116,2023,7,16.3,53,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,7,12,2023-07-12,S116,2023,7,14.1,39.3,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,7,13,2023-07-13,S116,2023,7,13.6,33.2,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,7,14,2023-07-14,S116,2023,7,17.6,50.4,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,7,15,2023-07-15,S116,2023,7,13.2,35.2,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,7,16,2023-07-16,S116,2023,7,13.7,35.9,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,7,17,2023-07-17,S116,2023,7,15.8,39.3,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,7,18,2023-07-18,S116,2023,7,16.3,59.8,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,7,19,2023-07-19,S116,2023,7,15.4,64.8,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,7,20,2023-07-20,S116,2023,7,13.3,40.4,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,7,21,2023-07-21,S116,2023,7,14.1,43.5,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,7,22,2023-07-22,S116,2023,7,15.8,42.8,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,7,23,2023-07-23,S116,2023,7,14.8,40.4,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,7,24,2023-07-24,S116,2023,7,13.9,38.2,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,7,25,2023-07-25,S116,2023,7,13.833333333333334,38.800000000000004,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,7,26,2023-07-26,S116,2023,7,13.766666666666666,39.4,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,7,27,2023-07-27,S116,2023,7,13.7,40,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,7,28,2023-07-28,S116,2023,7,13.4,41.1,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,7,29,2023-07-29,S116,2023,7,13.5,43.2,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,7,30,2023-07-30,S116,2023,7,13.4,51.1,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,7,31,2023-07-31,S116,2023,7,13.8,50,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,8,1,2023-08-01,S116,2023,8,12.5,40,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,8,2,2023-08-02,S116,2023,8,12.6,35,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,8,3,2023-08-03,S116,2023,8,15.3,64.8,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,8,4,2023-08-04,S116,2023,8,12.5,41.5,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,8,5,2023-08-05,S116,2023,8,14.9,46.1,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,8,6,2023-08-06,S116,2023,8,14.8,38.5,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,8,7,2023-08-07,S116,2023,8,15.2,45,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,8,8,2023-08-08,S116,2023,8,16.2,42.4,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,8,9,2023-08-09,S116,2023,8,14.5,42.4,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,8,10,2023-08-10,S116,2023,8,16,44.3,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,8,11,2023-08-11,S116,2023,8,16.2,55.4,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,8,12,2023-08-12,S116,2023,8,15.9,42.4,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,8,13,2023-08-13,S116,2023,8,15.9,45,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,8,14,2023-08-14,S116,2023,8,17.1,54.4,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,8,15,2023-08-15,S116,2023,8,14.8,37,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,8,16,2023-08-16,S116,2023,8,16.6,58.3,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,8,17,2023-08-17,S116,2023,8,16,38.5,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,8,18,2023-08-18,S116,2023,8,18.6,54.1,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,8,19,2023-08-19,S116,2023,8,16.2,39.6,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,8,20,2023-08-20,S116,2023,8,15.3,42,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,8,21,2023-08-21,S116,2023,8,17.1,61.5,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,8,22,2023-08-22,S116,2023,8,14.1,48.9,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,8,23,2023-08-23,S116,2023,8,17.2,44.3,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,8,24,2023-08-24,S116,2023,8,16.7,44.3,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,8,25,2023-08-25,S116,2023,8,18.2,60.7,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,8,26,2023-08-26,S116,2023,8,17.6,56.1,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,8,27,2023-08-27,S116,2023,8,17.2,40.4,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,8,28,2023-08-28,S116,2023,8,18,41.5,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,8,29,2023-08-29,S116,2023,8,18.1,45.4,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,8,30,2023-08-30,S116,2023,8,17.5,50,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,8,31,2023-08-31,S116,2023,8,16.4,45.4,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,9,1,2023-09-01,S116,2023,9,15.7,42.8,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,9,2,2023-09-02,S116,2023,9,17,39.3,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,9,3,2023-09-03,S116,2023,9,17,47.8,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,9,4,2023-09-04,S116,2023,9,18,50.4,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,9,5,2023-09-05,S116,2023,9,18.2,48.9,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,9,6,2023-09-06,S116,2023,9,18.1,59.4,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,9,7,2023-09-07,S116,2023,9,15.3,40,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,9,8,2023-09-08,S116,2023,9,16.9,45,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,9,9,2023-09-09,S116,2023,9,17.5,39.6,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,9,10,2023-09-10,S116,2023,9,15.7,48.5,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,9,11,2023-09-11,S116,2023,9,17.7,48.9,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,9,12,2023-09-12,S116,2023,9,18.2,46.1,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,9,13,2023-09-13,S116,2023,9,18.3,42.8,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,9,14,2023-09-14,S116,2023,9,17.5,44.3,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,9,15,2023-09-15,S116,2023,9,17.1,45.4,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,9,16,2023-09-16,S116,2023,9,16.5,47.2,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,9,17,2023-09-17,S116,2023,9,18.8,54.8,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,9,18,2023-09-18,S116,2023,9,18.6,51.1,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,9,19,2023-09-19,S116,2023,9,12.8,47.8,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,9,20,2023-09-20,S116,2023,9,14.2,46.5,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,9,21,2023-09-21,S116,2023,9,18,49.6,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,9,22,2023-09-22,S116,2023,9,17.7,44.3,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,9,23,2023-09-23,S116,2023,9,15.2,38.2,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,9,24,2023-09-24,S116,2023,9,16.5,59.4,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,9,25,2023-09-25,S116,2023,9,16.9,44.3,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,9,26,2023-09-26,S116,2023,9,15.8,42,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,9,27,2023-09-27,S116,2023,9,18.5,46.9,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,9,28,2023-09-28,S116,2023,9,18.1,44.6,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,9,29,2023-09-29,S116,2023,9,17,42.8,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,9,30,2023-09-30,S116,2023,9,16.8,48.2,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,10,1,2023-10-01,S116,2023,10,16,43.5,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,10,2,2023-10-02,S116,2023,10,17.2,40.7,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,10,3,2023-10-03,S116,2023,10,18.2,53,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,10,4,2023-10-04,S116,2023,10,17,41.9,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,10,5,2023-10-05,S116,2023,10,17.4,45.7,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,10,6,2023-10-06,S116,2023,10,16.7,45.7,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,10,7,2023-10-07,S116,2023,10,16.2,43.9,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,10,8,2023-10-08,S116,2023,10,16.5,40.7,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,10,9,2023-10-09,S116,2023,10,13.1,41.5,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,10,10,2023-10-10,S116,2023,10,14.1,41.5,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,10,11,2023-10-11,S116,2023,10,14.9,41.5,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,10,12,2023-10-12,S116,2023,10,12.1,38.9,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,10,13,2023-10-13,S116,2023,10,14.1,39.6,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,10,14,2023-10-14,S116,2023,10,15.9,40,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,10,15,2023-10-15,S116,2023,10,17.3,40,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,10,16,2023-10-16,S116,2023,10,17.9,43.9,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,10,17,2023-10-17,S116,2023,10,17.3,40.7,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,10,18,2023-10-18,S116,2023,10,16.9,51.5,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,10,19,2023-10-19,S116,2023,10,14.6,54.8,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,10,20,2023-10-20,S116,2023,10,16.4,37.4,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,10,21,2023-10-21,S116,2023,10,16.8,33.9,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,10,22,2023-10-22,S116,2023,10,17.8,44.3,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,10,23,2023-10-23,S116,2023,10,18.5,63.3,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,10,24,2023-10-24,S116,2023,10,17.9,46.9,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,10,25,2023-10-25,S116,2023,10,18.7,42.8,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,10,26,2023-10-26,S116,2023,10,15.4,41.9,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,10,27,2023-10-27,S116,2023,10,13.2,39.3,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,10,28,2023-10-28,S116,2023,10,14.1,47.2,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,10,29,2023-10-29,S116,2023,10,14.9,38.2,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,10,30,2023-10-30,S116,2023,10,18.7,41.1,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,10,31,2023-10-31,S116,2023,10,14.3,46.9,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,11,1,2023-11-01,S116,2023,11,18,51.1,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,11,2,2023-11-02,S116,2023,11,18.2,40.4,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,11,3,2023-11-03,S116,2023,11,16.3,37.4,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,11,4,2023-11-04,S116,2023,11,16.4,54.1,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,11,5,2023-11-05,S116,2023,11,14.9,37.4,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,11,6,2023-11-06,S116,2023,11,14.3,35,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,11,7,2023-11-07,S116,2023,11,17.7,72.8,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,11,8,2023-11-08,S116,2023,11,17.2,53,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,11,9,2023-11-09,S116,2023,11,16.2,43.9,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,11,10,2023-11-10,S116,2023,11,17,41.5,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,11,11,2023-11-11,S116,2023,11,19.1,40.4,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,11,12,2023-11-12,S116,2023,11,16.7,37.4,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,11,13,2023-11-13,S116,2023,11,13.5,51.5,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,11,14,2023-11-14,S116,2023,11,18.3,70.6,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,11,15,2023-11-15,S116,2023,11,18.5,48.9,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,11,16,2023-11-16,S116,2023,11,17.1,51.9,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,11,17,2023-11-17,S116,2023,11,12.2,62.6,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,11,18,2023-11-18,S116,2023,11,18,48.5,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,11,19,2023-11-19,S116,2023,11,22.4,53,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,11,20,2023-11-20,S116,2023,11,18.5,48.5,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,11,21,2023-11-21,S116,2023,11,19,46.5,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,11,22,2023-11-22,S116,2023,11,20,41.1,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,11,23,2023-11-23,S116,2023,11,18.6,44.3,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,11,24,2023-11-24,S116,2023,11,20.6,63.3,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,11,25,2023-11-25,S116,2023,11,17.5,44.6,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,11,26,2023-11-26,S116,2023,11,16.3,40,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,11,27,2023-11-27,S116,2023,11,18.5,40,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,11,28,2023-11-28,S116,2023,11,15.9,46.5,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,11,29,2023-11-29,S116,2023,11,15.9,47.8,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,11,30,2023-11-30,S116,2023,11,16.2,42.8,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,12,1,2023-12-01,S116,2023,12,15.6,40.4,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,12,2,2023-12-02,S116,2023,12,17.2,40,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,12,3,2023-12-03,S116,2023,12,16,54.8,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,12,4,2023-12-04,S116,2023,12,18.9,58.3,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,12,5,2023-12-05,S116,2023,12,16.5,60.7,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,12,6,2023-12-06,S116,2023,12,16.9,59.1,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,12,7,2023-12-07,S116,2023,12,20.4,40.7,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,12,8,2023-12-08,S116,2023,12,20,48.2,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,12,9,2023-12-09,S116,2023,12,20.5,56.1,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,12,10,2023-12-10,S116,2023,12,21,55.7,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,12,11,2023-12-11,S116,2023,12,19.6,45.7,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,12,12,2023-12-12,S116,2023,12,20.3,38.5,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,12,13,2023-12-13,S116,2023,12,19.8,40,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,12,14,2023-12-14,S116,2023,12,17.7,48.9,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,12,15,2023-12-15,S116,2023,12,14.9,40.7,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,12,16,2023-12-16,S116,2023,12,14.9,46.1,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,12,17,2023-12-17,S116,2023,12,16.8,47.2,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,12,18,2023-12-18,S116,2023,12,17.1,43.2,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,12,19,2023-12-19,S116,2023,12,16.3,42,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,12,20,2023-12-20,S116,2023,12,18.3,53.7,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,12,21,2023-12-21,S116,2023,12,17.8,56.1,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,12,22,2023-12-22,S116,2023,12,22.4,58.7,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,12,23,2023-12-23,S116,2023,12,21.1,49.3,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,12,24,2023-12-24,S116,2023,12,15.5,41.5,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,12,25,2023-12-25,S116,2023,12,14.8,61.1,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,12,26,2023-12-26,S116,2023,12,18.4,49.6,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,12,27,2023-12-27,S116,2023,12,20.2,48.2,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,12,28,2023-12-28,S116,2023,12,16.7,47.6,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,12,29,2023-12-29,S116,2023,12,14.5,45,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,12,30,2023-12-30,S116,2023,12,16.3,46.1,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2023,12,31,2023-12-31,S116,2023,12,19.6,43.5,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2024,1,1,2024-01-01,S116,2024,1,16.8,44.3,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2024,1,2,2024-01-02,S116,2024,1,17.5,43.9,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2024,1,3,2024-01-03,S116,2024,1,18.1,47.8,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2024,1,4,2024-01-04,S116,2024,1,21.9,50.7,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2024,1,5,2024-01-05,S116,2024,1,17.5,47.6,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
Pasir Panjang,2024,1,6,2024-01-06,S116,2024,1,18.1,43.2,AWS,Pasir Panjang,"c(19228.1360184162, 29426.9314280394)"
